Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Bangladesh,8.67,9.00,8.63,8.04,7.75,8.50,8.50,8.33,7.67,8.50,8.50,8.75,8.50,9.00,9.00,9.00,8.00,8.00,8.00,8.92,9.46,9.50,9.50,9.83,10.00,10.00,10.00,9.71,9.50,9.50,9.58,10.00,10.00,10.00,10.00,9.42,10.00,10.00,10.00
Belarus,,,,,,,,,,,,,,,8.00,8.00,8.00,8.00,8.00,8.67,9.00,9.00,9.00,9.00,8.58,7.79,7.50,7.83,9.50,10.00,10.00,10.00,9.63,9.50,9.79,9.75,9.50,9.50,9.50
Belgium,5.96,5.50,5.50,5.13,5.17,6.00,6.29,6.17,7.13,7.17,7.50,7.50,8.04,7.63,7.50,7.50,7.50,7.50,7.50,8.96,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Bolivia,4.96,7.00,7.00,7.00,6.58,7.00,5.67,6.67,5.79,5.17,5.83,5.63,5.88,5.50,7.04,7.50,7.50,7.50,7.50,8.63,8.50,8.92,8.50,8.92,9.29,9.17,9.83,10.00,9.79,10.00,10.00,10.00,9.67,9.75,9.50,9.50,9.50,9.38,9.67
Botswana,,9.63,10.00,9.54,9.67,9.50,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,8.88,8.25,8.88,8.63,8.75,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Brazil,3.75,4.25,5.25,6.04,4.75,6.21,5.75,7.00,8.00,7.17,7.50,7.54,7.75,6.75,3.96,3.50,3.50,3.50,3.50,3.50,3.33,4.75,5.92,6.71,7.46,8.13,8.54,8.00,8.00,8.25,7.92,9.13,8.13,8.00,7.75,8.00,8.00,8.00,8.00
Brunei,,,,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Bulgaria,,3.00,3.00,5.04,5.08,4.67,3.13,0.83,2.75,5.33,7.21,8.75,8.00,4.63,5.83,9.54,8.50,8.50,8.50,8.17,8.33,8.50,8.50,8.71,8.00,6.96,6.25,6.50,8.83,10.00,10.00,10.00,9.63,9.71,10.00,10.00,10.00,10.00,10.00
Burkina Faso,,8.50,8.88,8.08,7.63,7.88,9.00,9.00,9.04,9.00,9.00,8.92,8.50,8.50,8.50,8.96,9.00,9.00,9.00,8.38,7.50,7.50,7.50,7.50,7.50,7.00,6.67,5.75,7.38,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Cameroon,8.38,8.00,7.46,8.08,7.50,7.71,7.33,6.33,7.00,7.00,8.00,7.50,8.00,7.88,6.83,8.50,7.50,7.50,7.50,7.17,7.04,7.25,8.04,8.50,8.63,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.71,9.21,9.13,9.00,8.71
Canada,8.50,8.50,8.50,8.50,8.50,8.79,8.71,8.50,8.00,8.17,8.50,8.50,8.50,6.67,6.54,6.50,6.50,6.50,6.50,8.58,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Chile,5.29,4.33,3.21,5.00,6.88,7.21,7.17,6.50,7.50,7.83,8.00,8.21,8.08,8.25,7.00,7.00,7.00,7.00,7.00,7.00,7.38,8.00,8.00,8.00,8.50,9.33,7.83,8.17,9.25,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
China,,,,,,,,,,,,,9.00,9.00,9.00,9.00,9.08,9.50,9.50,9.50,9.08,9.83,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Colombia,2.38,5.38,5.58,5.54,5.33,4.71,4.83,6.17,6.50,7.00,7.33,8.00,7.67,7.50,7.50,7.50,7.50,8.00,8.00,7.58,5.79,5.75,5.58,5.50,5.50,6.67,7.83,8.33,9.08,9.58,9.67,9.50,9.29,9.00,8.54,8.71,8.50,8.50,7.79
Congo,,6.50,6.79,8.38,8.00,7.08,6.75,8.83,6.29,6.50,9.00,9.00,9.00,8.96,8.13,4.00,4.29,8.29,8.00,8.21,7.92,9.13,9.50,9.50,9.50,9.50,9.75,10.00,10.00,10.00,10.00,10.00,10.00,9.63,9.71,9.83,8.67,8.54,9.00
"Congo, DR",3.21,5.88,6.00,7.38,8.38,8.79,8.50,6.67,6.96,8.00,8.92,9.92,10.00,10.00,9.50,9.96,10.00,9.50,9.50,9.50,9.75,9.50,9.04,9.50,9.21,9.00,9.58,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Costa Rica,6.25,5.96,6.04,4.08,6.50,9.00,8.42,7.50,7.50,7.50,8.38,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.67,9.00,9.42,9.50,9.50,9.71,9.50,9.50,9.50,9.92,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.83,9.50
Cote d'Ivoire,4.75,7.67,6.92,7.25,8.50,8.54,6.42,2.17,3.67,4.33,5.29,5.96,6.50,6.38,6.00,7.38,5.00,5.50,5.50,6.13,8.00,8.50,8.50,8.50,8.50,9.50,9.50,9.17,9.08,9.29,9.17,9.96,10.00,10.00,9.50,9.50,9.29,8.17,8.83
Croatia,,,,,,,,,,,,,,,,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,7.63,7.50,8.00,7.25,5.50,4.17,4.13,8.46,8.08,8.50,8.50,8.50,8.71,9.00,9.00,9.00
Cuba,,,,,,,,,,,,,5.00,5.00,5.17,5.50,5.50,5.50,5.50,5.50,7.58,8.00,8.50,8.33,8.50,8.50,8.50,8.08,8.00,8.00,8.00,8.38,8.75,7.83,9.00,9.00,8.50,8.50,8.67
Cyprus,,8.63,8.88,8.83,9.00,9.00,9.04,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.17,10.00,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.88,9.00,7.17,6.17,6.00,7.33,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Czech Republic,,,,,,,,,,9.00,9.25,9.50,9.50,9.04,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.54,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Czechoslovakia,,5.04,5.00,6.92,6.25,7.17,7.42,8.17,9.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,7.50,7.50,6.75,5.75,5.96,6.29,6.38,5.50,6.50,7.00,8.17,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.67,9.42,9.50,9.50,9.75,10.00,9.96,9.58,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Dominican Republic,7.00,7.92,7.67,7.71,8.00,7.50,7.58,8.17,9.00,9.33,9.00,9.00,8.50,8.00,8.00,8.00,8.00,8.00,8.00,9.38,9.50,9.50,9.50,9.50,9.50,9.33,9.29,9.29,9.50,9.50,9.50,9.00,9.00,9.00,9.00,9.33,9.50,9.50,9.50
East Germany,,2.50,2.50,1.58,1.33,0.50,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,3.17,6.50,5.33,6.21,6.42,7.33,7.21,6.17,7.50,5.67,6.21,7.29,6.75,3.88,6.50,6.00,5.50,6.00,6.00,7.33,7.08,7.50,7.88,7.50,7.21,8.21,9.17,9.50,9.75,10.00,9.50,9.50,7.25,7.42,7.79,7.71,6.67,7.38,7.71
Egypt,7.67,7.63,6.25,4.58,7.50,6.88,7.42,8.00,7.54,8.50,8.54,8.50,8.00,9.13,8.00,8.25,9.00,9.00,9.00,9.00,9.13,9.00,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.25,9.00,9.50,9.50,9.00,9.50,9.25,9.13,9.00,9.00
El Salvador,8.08,8.08,8.08,8.04,7.79,7.71,7.71,8.50,8.17,8.50,8.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,8.96,7.83,7.17,8.13,9.50,9.13,9.00,9.00,9.33,9.50,9.50,9.50,9.83,10.00,9.25,9.00
Estonia,,,,,,,,,,,,,,,,6.08,6.00,6.00,6.00,6.00,6.00,6.00,6.00,8.75,9.25,9.33,8.13,5.00,3.50,2.79,2.50,2.63,9.50,9.50,9.50,9.71,9.63,9.50,9.75
Ethiopia,,8.29,8.50,7.58,7.42,6.50,6.00,6.00,6.42,6.00,6.96,8.71,8.38,8.50,8.04,3.00,4.00,6.33,7.88,7.50,7.50,7.50,7.50,7.04,7.33,7.50,7.58,9.25,10.00,10.00,10.00,9.58,9.50,9.50,9.42,9.00,9.00,9.00,9.00
Finland,8.00,7.42,6.42,5.50,5.17,4.79,4.88,2.83,4.17,5.00,5.88,5.83,6.83,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.92,9.00,9.29,9.00,8.75,8.54,8.75,8.79,8.50,9.50,10.00,10.00,10.00,10.00,10.00,10.00,10.00
France,8.00,7.25,6.92,6.50,7.25,7.00,6.83,6.17,7.00,7.00,7.00,7.21,7.00,7.54,7.50,7.50,7.50,8.00,8.00,8.00,8.25,8.04,8.00,8.46,9.00,10.00,9.17,8.00,7.92,7.50,7.50,7.79,7.71,7.79,7.63,7.50,7.50,7.50,7.50
Gabon,9.00,8.63,8.50,8.25,9.13,7.96,9.50,9.00,9.00,9.00,7.83,8.04,8.33,8.63,8.83,8.96,9.00,9.00,9.00,9.00,8.42,8.83,9.00,9.00,9.00,9.00,9.42,9.50,9.50,9.50,9.50,9.04,8.75,9.00,8.71,8.83,9.00,9.00,9.00
Gambia,,,7.50,7.83,8.00,8.50,8.63,8.00,7.88,8.00,8.50,8.75,9.00,9.00,9.00,9.00,9.17,8.79,8.71,9.00,9.00,9.00,9.00,8.08,8.21,6.83,4.50,4.50,6.58,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.13,9.21,9.50
Germany,,,,,,,,8.33,8.63,8.00,7.83,7.50,6.96,7.67,7.92,7.50,7.50,7.50,7.50,9.33,9.50,9.50,9.50,9.50,9.50,9.50,9.04,9.17,9.50,9.50,9.33,9.38,9.13,9.38,9.63,9.58,9.50,9.50,9.50
Ghana,9.00,8.63,8.50,8.88,8.67,7.67,7.92,6.50,7.00,7.50,8.00,8.29,7.42,6.75,6.25,6.46,7.00,7.00,7.00,7.33,9.67,9.58,9.67,10.00,10.00,9.54,9.83,9.63,10.00,10.00,10.00,9.75,9.50,9.50,9.50,9.25,9.00,9.00,9.00
Greece,6.92,8.13,7.54,6.25,6.13,6.96,6.50,7.00,7.08,6.50,6.21,6.04,6.29,4.83,4.00,4.00,4.00,4.00,4.00,7.67,8.00,8.33,8.75,8.50,8.50,8.88,8.33,8.00,7.58,7.25,5.00,4.71,4.25,4.58,5.75,6.08,5.42,5.50,5.50
Guatemala,8.38,8.13,6.00,6.79,6.33,6.71,7.25,7.42,8.54,9.00,8.50,8.88,8.92,8.50,8.54,8.00,8.50,8.50,8.50,8.50,8.25,8.50,8.50,8.50,8.33,8.83,9.42,9.50,9.50,9.00,9.00,9.00,9.50,9.50,9.50,9.50,9.50,9.50,9.50
Guinea,,,,,,,,,,,,,8.00,8.00,8.00,8.46,9.00,8.00,8.00,8.00,7.54,8.88,9.33,10.00,9.33,9.00,8.58,8.33,8.50,8.29,8.21,8.75,9.92,10.00,10.00,10.00,10.00,10.00,10.00
Guinea Bissau,,,,,,,,,,,,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.46,8.50,8.50,8.50,8.50,9.50,10.00,10.00,10.00,10.00,10.00,9.92,9.00,9.75,10.00,10.00
Guyana,6.71,5.25,4.96,6.17,7.67,8.79,8.13,8.50,7.46,7.00,7.46,7.96,7.83,9.00,8.96,8.50,8.08,9.00,9.00,9.00,8.79,9.00,9.00,9.50,9.75,9.79,10.00,10.00,10.00,10.00,10.00,10.00,9.00,9.67,10.00,10.00,10.00,10.00,10.00
Haiti,9.33,9.00,9.13,9.00,9.00,9.00,8.13,7.83,13.29,9.00,9.54,9.88,7.50,5.50,6.38,8.50,8.50,9.33,9.50,9.50,9.50,9.50,9.50,9.50,9.50,6.13,5.75,9.83,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Honduras,6.58,7.38,7.13,6.63,7.25,6.88,5.21,7.50,7.83,7.17,6.50,6.88,6.13,6.38,6.08,6.00,8.00,8.00,8.00,8.33,8.04,8.00,8.00,8.83,9.75,9.63,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Hong Kong,,,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Hungary,,6.13,6.29,6.21,5.71,6.08,5.63,4.96,5.83,7.33,6.75,5.96,7.50,5.50,5.67,7.75,8.00,8.00,8.00,8.00,8.42,8.50,8.79,8.58,9.00,8.67,8.50,8.00,7.17,7.00,6.67,6.88,7.38,8.17,8.92,8.75,8.71,8.75,7.63
Iceland,8.00,7.00,6.50,6.13,6.75,6.21,6.29,6.17,6.33,6.00,6.42,6.92,7.08,7.00,7.00,7.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,7.08,7.00,7.00,6.63,6.50,7.75,9.50,9.50,8.50,7.17,7.00,7.00,8.75,8.50,8.50,8.50
India,8.54,8.50,8.50,7.63,7.00,7.00,6.38,7.00,6.38,6.50,6.96,7.38,7.08,7.46,7.00,7.00,7.25,7.50,7.50,8.63,8.92,9.17,9.79,10.00,10.00,10.00,9.71,9.79,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Indonesia,7.42,7.54,7.04,5.79,5.00,5.54,6.25,7.00,6.04,6.50,7.08,7.50,7.83,6.96,5.50,5.96,6.25,6.50,6.50,5.88,5.75,7.71,8.04,8.50,8.92,7.33,7.00,6.71,8.25,10.00,10.00,9.54,9.50,9.50,9.79,9.75,9.50,9.50,9.50
Iran,,,,,,,,,,,,,9.81,7.50,7.38,7.50,5.50,6.00,6.00,8.92,9.67,9.79,9.92,9.58,9.50,9.96,10.00,9.54,9.88,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Iraq,,,,,,,,,,,,,2.50,2.50,2.50,2.50,4.46,2.50,2.50,1.67,0.00,1.88,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.71,9.79,10.00,10.00,10.00,10.00
Ireland,7.50,7.71,7.17,6.04,6.29,6.79,7.25,6.67,6.50,6.33,6.50,5.83,7.67,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.92,9.17,9.50,8.13,7.63,7.50,8.17,8.50,8.29,8.83,9.00,8.63,8.63,9.00
Israel,8.00,8.13,7.21,7.08,8.00,8.00,7.79,7.00,7.00,7.00,7.00,7.96,7.88,9.29,9.25,8.00,8.29,8.50,8.50,8.50,8.50,8.92,9.00,9.38,9.50,8.75,8.79,9.00,8.63,8.50,8.50,8.75,9.50,9.96,10.00,10.00,10.00,10.00,10.00
Italy,8.00,8.13,7.83,7.50,7.75,8.00,7.42,6.63,6.96,6.50,7.00,7.00,7.00,7.21,7.13,7.00,7.00,7.00,7.00,9.50,9.83,9.92,10.00,10.00,10.00,10.00,10.00,9.63,9.00,8.50,8.50,8.50,8.50,8.17,8.38,8.50,8.50,8.50,8.50
Jamaica,6.50,6.71,6.75,6.29,5.50,4.50,6.17,7.83,6.50,7.00,7.54,7.92,7.71,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.21,8.67,8.79,8.71,7.92,8.25,9.00,8.83,8.38,8.33,8.17,8.21,8.00,8.29,8.21
Japan,9.00,8.13,7.46,7.00,6.79,6.17,6.50,6.00,6.04,7.00,6.75,7.00,7.83,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Jordan,9.38,9.13,9.00,8.08,8.29,8.38,7.29,6.50,7.00,7.50,8.00,8.46,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.33,9.00,9.58,10.00,10.00,9.71,9.71,10.00,9.50,9.00,9.00,9.00,9.00,9.00,9.00
Kazakhstan,,,,,,,,,,,,,,,,9.00,8.50,8.50,8.50,8.50,8.96,8.58,8.46,8.04,9.33,5.42,4.71,5.13,5.17,7.38,10.00,10.00,10.00,10.00,9.50,9.50,9.50,9.50,9.50
Kenya,7.00,7.00,6.88,7.04,6.25,6.33,6.50,7.00,5.04,6.33,6.04,7.00,6.83,7.25,8.00,7.54,7.25,8.00,8.00,8.04,9.21,9.50,9.50,9.50,9.67,9.79,9.67,10.00,10.00,10.00,10.00,10.00,9.63,9.25,9.25,8.83,7.92,7.75,5.25
"Korea, DPR",,,,,,,,,,,,,3.13,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,9.00,9.00,9.00,9.00,8.96,8.50,8.92,9.00,8.63,8.42,8.13,8.50,8.67,8.75,7.08,5.00,5.00,5.00
Kuwait,,,,,,,,,,,,,8.00,8.00,9.25,9.50,9.50,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Latvia,,,,,,,,,,,,,,,,9.00,9.00,9.50,9.50,9.50,9.50,9.50,9.50,2.96,8.50,8.13,2.38,5.00,2.67,1.00,1.00,8.50,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Lebanon,,,,,,,,,,,,9.23,10.00,10.00,10.00,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.29,9.00,9.00,8.83,8.50,8.25,9.00,9.00,9.00,9.00,9.00,8.88,8.50,8.50,3.54
Liberia,,,,,,,,,,,,,1.50,1.50,1.50,1.96,2.00,2.00,2.00,2.00,2.00,2.00,2.00,0.17,2.92,7.17,7.71,10.00,10.00,8.13,4.25,6.25,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Libya,,,,,,,,,,,,,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.83,10.00,10.00,9.63,9.67,9.92,10.00,10.00,8.33,6.25,9.00,8.50,8.42,9.00,9.88,10.00,10.00,10.00,10.00
Lithuania,,,,,,,,,,,,,,,,9.50,9.50,9.17,8.50,8.50,8.50,8.50,8.50,8.96,9.00,9.08,7.08,3.00,6.50,10.00,10.00,10.00,9.79,9.29,7.50,7.29,7.50,7.54,8.75
Luxembourg,,5.50,5.50,5.13,5.29,6.00,6.29,6.17,7.17,7.17,7.50,7.50,8.04,9.67,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Madagascar,,6.50,6.00,5.96,5.54,6.50,5.92,5.50,6.00,7.00,7.13,8.17,9.00,9.00,8.00,8.00,8.00,8.00,8.50,8.50,8.50,8.50,8.50,8.50,8.17,8.00,9.00,9.67,9.67,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Malawi,6.92,6.88,6.88,6.54,5.92,6.00,8.00,6.00,7.67,8.08,7.50,8.13,8.13,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,7.50,7.50,7.42,7.46,8.33,9.00,9.42,10.00,10.00,10.00,9.42,9.83,10.00,9.63,10.00,10.00,9.67
Malaysia,9.33,9.13,8.63,8.04,8.25,8.67,9.00,9.00,9.04,9.50,10.00,10.00,9.92,9.38,8.67,9.50,9.50,9.50,9.50,9.50,9.50,9.96,10.00,10.00,10.00,10.00,10.00,9.71,9.29,9.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Mali,,6.88,6.00,7.21,7.67,8.63,8.00,9.00,8.96,8.92,9.50,9.46,9.00,9.00,8.63,9.00,8.92,8.71,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.17,10.00,10.00,10.00,10.00,10.00,10.00,9.54,9.50,9.79,9.63,9.50,9.50,9.50
Malta,,,10.00,10.00,10.00,10.00,9.88,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.75,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.13,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Mexico,5.33,5.63,5.75,4.79,6.29,4.96,6.17,5.50,7.00,6.83,7.00,7.08,8.08,6.88,6.50,6.50,6.50,6.50,6.50,6.33,7.17,8.79,9.08,9.50,9.50,9.25,9.50,9.50,9.50,9.50,9.50,9.46,9.33,7.88,8.00,8.58,9.00,9.00,9.00
Moldova,,,,,,,,,,,,,,,,5.96,5.50,5.50,5.50,5.50,7.25,9.00,9.00,7.17,7.00,7.04,7.92,8.50,9.25,10.00,10.00,10.00,10.00,9.63,9.75,10.00,10.00,10.00,10.00
Mongolia,,,,,,,,,,,,,8.39,9.50,9.08,9.00,8.50,8.50,8.50,8.50,8.50,8.50,9.25,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.54,9.50,9.13,8.08,8.75,5.33,5.29,5.17
Morocco,5.42,4.96,5.00,5.63,5.46,6.00,5.83,5.17,6.42,6.33,6.54,6.46,6.50,6.50,6.67,7.50,7.50,7.50,7.50,7.71,8.21,8.96,9.00,9.00,9.08,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.88,9.83,9.50,9.50,9.50,9.50
Mozambique,,,,,,,,,,,,,8.50,8.50,7.33,6.00,6.00,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.00,7.96,7.71,10.00,10.00,10.00,10.00,10.00,9.63,9.25,9.00,9.00,9.00,9.00,9.29
Myanmar,6.08,5.50,4.54,4.17,0.83,0.54,0.21,4.50,9.21,8.83,9.00,9.00,9.42,8.88,8.50,8.50,8.50,8.50,8.50,8.50,8.46,8.29,8.50,9.00,9.21,9.00,9.00,9.42,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,8.50,7.88
Namibia,,,,,,,1.00,9.67,9.75,10.00,10.00,10.00,9.67,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.54,9.50,9.46,8.17,7.00,7.00,6.79,7.96,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.96
Netherlands,9.00,8.63,8.04,7.50,7.42,7.29,7.50,7.00,7.42,6.67,7.00,6.92,7.00,7.75,7.33,7.00,7.00,7.00,7.00,9.50,9.88,10.00,10.00,9.63,9.75,9.50,9.50,9.50,9.50,9.58,9.67,9.83,9.88,9.50,9.83,10.00,9.88,9.79,9.50
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,8.96,7.75,6.58,6.00,6.50,6.50,6.67,6.50,6.83,7.50,6.13,5.46,5.42,5.50,5.50,5.50,5.50,5.50,5.50,5.71,6.00,6.21,6.50,6.96,6.58,6.33,6.75,7.50,8.08,8.50,9.00,8.75,9.00,9.21,9.50,9.50,9.50,9.50,9.50
Nicaragua,3.33,0.63,1.58,1.25,3.46,9.00,7.71,9.00,9.96,9.00,9.00,8.29,6.50,4.50,4.33,4.00,5.00,5.00,5.00,6.83,9.13,9.50,9.79,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
Niger,,7.23,7.33,6.33,6.50,7.00,6.58,6.00,6.88,4.50,5.42,5.46,6.00,6.00,6.00,6.75,7.00,6.00,6.00,6.00,6.00,6.00,6.00,9.21,9.96,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.67,9.50,9.08,9.38,9.50,8.67,8.46
