Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Belgium,8.00,8.50,8.50,9.88,9.75,9.25,9.00,8.50,9.00,9.00,9.00,9.21,9.63,9.75,10.00,10.00,9.75,9.83,9.96,10.00,9.88,9.50,9.75,9.88,9.50,9.75,10.00,9.33,9.42,9.96,10.00,10.00,10.00,9.54,9.75,9.54,10.00,9.96,8.25
Bolivia,0.00,0.00,0.00,5.58,5.33,5.25,6.67,6.33,6.33,6.17,7.50,7.50,7.29,7.67,7.79,9.25,8.63,8.50,9.25,9.88,8.29,8.50,8.50,8.25,6.58,7.71,9.00,8.13,8.50,8.50,8.17,8.50,8.83,9.00,9.04,9.50,9.58,9.25,9.75
Botswana,,7.50,7.50,7.50,7.50,7.50,7.17,6.50,6.63,6.33,6.71,6.71,6.63,7.58,7.96,8.08,7.96,7.50,7.92,7.63,8.00,8.00,6.75,7.96,7.67,7.83,8.00,8.00,8.00,8.00,8.67,8.88,9.17,9.00,9.00,9.00,9.38,9.00,8.08
Brazil,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.04,7.25,8.88,8.83,7.79,8.08,8.33,7.08,7.92,8.25,8.38,8.88,8.33,8.46,8.50,8.08,8.46,8.29,8.21,7.96,7.54,8.63,9.00,8.75,9.25,8.50,7.75
Brunei,,,,,,,,,,,,,9.44,9.50,9.29,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.96,9.46
Bulgaria,,,,,,,,,0.00,1.50,2.29,2.50,3.25,0.00,1.88,8.88,9.04,7.96,8.08,8.38,8.25,8.21,8.17,8.38,7.58,8.04,9.17,8.92,9.17,9.58,9.83,10.00,10.00,10.00,9.33,9.50,9.88,9.63,7.42
Burkina Faso,,8.00,7.50,7.50,7.50,8.17,8.50,8.50,8.50,8.50,8.50,8.04,7.79,8.25,9.75,9.79,10.00,9.50,9.50,9.08,9.00,9.63,8.00,8.00,10.00,8.50,8.83,9.38,9.50,9.50,9.58,10.00,10.00,10.00,9.79,9.63,9.25,9.38,9.50
Cameroon,6.00,6.00,6.71,7.46,7.50,7.00,7.21,9.50,9.50,9.00,6.92,8.50,8.13,8.71,9.17,9.54,9.50,9.50,9.42,8.71,9.54,10.00,9.50,9.79,9.92,9.21,9.46,9.21,9.21,9.08,9.46,9.04,9.50,9.79,10.00,9.96,9.50,9.50,9.21
Canada,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.00,9.00,9.25,9.50,9.33,9.38,9.79,10.00,10.00,9.25,9.29,9.75,9.29,9.50,9.50,9.50,9.50,9.50,9.96,10.00,9.58,9.67,10.00,10.00,10.00,10.00,9.75,9.83,9.96,10.00,9.42,8.46
Chile,4.00,3.17,3.42,4.96,4.83,5.21,4.13,5.00,5.33,6.33,7.21,7.46,7.79,8.17,8.38,8.79,9.00,8.75,9.13,9.38,9.79,9.25,9.00,9.25,8.75,8.67,9.92,9.25,9.00,9.50,9.00,8.50,8.96,9.46,9.50,9.50,9.33,9.25,8.00
China,,6.92,7.17,7.79,6.29,5.79,7.00,7.08,8.38,6.46,5.25,5.50,6.96,8.71,9.75,9.79,10.00,9.83,10.00,9.92,9.17,9.13,9.83,9.38,8.25,9.83,9.08,8.50,8.79,9.25,9.29,9.75,9.50,9.67,9.58,9.29,9.00,9.67,9.54
Colombia,4.00,4.67,4.13,4.88,4.58,4.00,4.00,4.00,4.33,4.83,4.00,4.54,5.17,5.25,5.29,5.54,7.17,7.25,8.00,8.00,8.00,8.50,8.50,8.50,8.25,8.50,8.83,8.83,9.00,9.00,9.33,9.04,8.33,8.92,9.00,9.00,9.21,9.25,8.13
Congo,,6.06,6.92,7.96,8.08,8.50,8.50,8.50,8.38,7.83,9.42,8.88,8.00,8.46,5.83,9.50,8.54,8.75,8.58,8.58,9.38,9.38,9.50,8.88,8.33,8.83,8.50,8.25,8.33,8.63,9.33,9.38,9.63,9.54,10.00,9.75,9.63,9.50,8.50
"Congo, DR",2.50,2.91,5.00,3.17,2.00,1.13,2.63,0.67,0.00,0.00,0.00,0.00,0.00,0.00,3.75,1.17,0.00,0.17,2.38,5.83,7.25,7.71,6.13,6.00,6.08,5.21,5.33,6.04,6.50,7.75,8.88,9.42,9.58,5.54,3.67,4.46,6.00,6.92,7.25
Costa Rica,3.58,4.54,6.42,5.63,5.92,4.58,6.00,5.25,5.00,5.13,6.33,6.42,5.46,6.00,6.88,6.83,7.08,6.96,8.58,8.67,6.96,7.42,7.00,7.17,7.21,7.04,8.00,8.33,8.29,8.58,8.75,9.04,10.00,10.00,9.83,9.25,9.92,10.00,8.63
Cote d'Ivoire,7.96,8.50,8.50,8.58,8.50,8.50,8.21,8.17,9.33,9.13,5.63,6.54,8.83,8.92,8.42,9.58,9.50,8.75,9.00,8.50,9.00,9.75,8.58,9.50,9.50,8.50,9.25,8.67,9.50,9.50,9.50,9.33,9.79,9.54,9.50,9.75,10.00,9.67,8.58
Croatia,,,,,,,,,,,,,,,8.06,8.63,8.63,8.50,8.71,9.00,9.58,9.50,9.50,9.50,9.50,9.50,9.71,10.00,9.67,9.21,9.08,10.00,10.00,10.00,10.00,10.00,10.00,9.96,8.38
Cuba,,,,,,,,,,,,,5.38,5.00,6.00,6.50,6.50,7.42,9.33,9.50,8.63,8.54,8.50,8.50,8.50,8.50,9.38,9.04,8.54,8.21,8.50,8.50,8.50,8.50,8.00,8.50,8.50,4.96,2.42
Cyprus,,7.58,8.04,8.92,8.75,8.50,8.50,8.00,7.50,8.00,8.50,8.50,8.88,9.08,9.50,9.04,8.67,8.50,9.33,9.50,9.79,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.04,9.83,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.29
Czech Republic,,,,,,,,,,5.75,7.17,7.50,7.58,7.88,6.79,8.79,9.29,8.50,8.63,9.50,9.13,9.54,9.13,9.33,8.50,9.63,9.83,9.96,9.21,9.67,10.00,9.63,9.50,9.63,9.50,9.50,9.46,9.29,7.67
Czechoslovakia,,10.00,10.00,9.88,10.00,9.96,9.50,3.29,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,8.00,8.46,8.50,8.96,8.58,8.50,8.50,8.75,9.00,9.50,9.00,9.21,9.33,9.67,9.67,9.71,9.38,9.50,9.63,9.50,9.92,10.00,9.96,9.79,9.75,8.92,9.96,9.50,9.50,9.83,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.92,8.42
Dominican Republic,8.00,5.00,4.25,5.00,4.92,2.92,2.96,4.00,7.04,8.08,8.04,8.13,7.25,8.92,8.13,8.42,8.00,7.33,8.00,6.58,4.25,5.96,8.08,7.50,7.67,7.63,8.63,7.71,7.92,8.50,8.88,9.58,10.00,9.42,8.67,9.50,9.46,8.29,7.50
East Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,3.50,4.00,4.46,4.04,3.67,3.17,3.29,3.17,2.96,3.33,3.71,4.67,4.21,3.75,3.71,2.79,1.75,3.92,6.00,7.17,8.67,9.21,9.08,9.42,8.71,8.04,8.67,8.75,8.50,8.71,9.00,9.00,9.50,10.00,10.00,10.00,10.00,10.00,9.13
Egypt,6.00,5.50,6.00,4.17,4.00,3.71,3.79,3.96,4.00,6.58,7.50,7.29,6.92,8.42,8.83,9.00,8.96,8.50,8.88,8.50,8.25,8.00,8.38,7.67,5.92,6.75,7.08,6.67,7.25,7.50,7.00,7.00,7.00,5.00,6.00,6.25,8.13,8.21,7.50
El Salvador,4.00,5.58,4.38,3.67,4.33,4.67,5.00,5.71,6.46,7.00,6.75,7.13,7.21,8.13,9.28,9.50,10.00,9.96,9.75,9.50,8.96,8.88,8.88,8.75,8.50,9.50,9.54,8.92,8.50,8.67,9.88,10.00,10.00,10.00,10.00,10.00,10.00,9.75,8.42
Estonia,,,,,,,,,,,,,,,6.28,8.21,9.00,9.00,9.00,9.00,9.58,9.00,9.00,9.00,8.25,8.33,9.88,8.50,8.88,9.00,9.33,10.00,10.00,10.00,9.58,9.21,9.88,9.92,7.50
Ethiopia,,4.00,4.50,5.00,5.00,4.50,5.50,7.00,6.00,6.25,7.00,7.42,8.29,9.96,9.04,7.88,8.00,8.38,8.88,10.00,10.00,7.50,6.50,6.50,6.17,4.75,3.50,8.25,6.21,6.00,7.38,7.50,7.00,8.00,7.75,6.46,6.00,6.38,4.00
Finland,7.96,8.46,8.96,8.83,8.67,8.29,8.00,8.25,9.17,8.50,9.21,9.08,9.67,10.00,9.88,10.00,9.63,9.46,10.00,9.92,10.00,10.00,10.00,10.00,9.25,9.92,10.00,9.13,9.21,9.71,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00
France,8.00,8.00,8.50,8.88,8.75,8.75,8.71,8.50,9.00,9.25,9.50,9.50,9.54,10.00,10.00,10.00,10.00,9.79,10.00,10.00,9.54,9.75,9.79,9.96,9.33,9.75,10.00,9.58,9.50,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,8.71
Gabon,7.00,7.67,7.50,8.42,9.08,9.50,9.42,8.33,8.58,8.58,7.75,6.63,7.67,9.75,8.79,9.92,8.75,9.46,10.00,9.50,9.83,9.71,10.00,8.88,8.67,8.92,8.67,9.42,9.17,9.50,9.04,9.50,9.75,9.50,9.04,9.00,9.00,9.29,9.21
Gambia,,,3.83,3.50,4.33,5.17,7.04,7.58,7.33,7.50,7.42,8.42,8.71,9.75,9.38,8.83,9.29,8.79,8.71,9.00,9.00,8.50,8.50,8.96,8.79,8.29,8.00,8.00,8.21,8.50,8.50,8.25,8.42,8.00,8.00,8.00,8.00,8.00,8.00
Germany,,,,,,,,8.50,8.63,8.50,9.00,9.50,9.75,10.00,9.96,10.00,9.96,9.88,10.00,10.00,10.00,10.00,10.00,9.50,9.50,9.96,10.00,9.38,9.88,9.88,10.00,9.63,9.88,10.00,9.88,9.92,10.00,9.79,8.33
Ghana,2.50,3.50,4.00,3.79,4.00,5.79,4.83,5.42,6.88,6.42,5.83,5.13,3.42,3.63,4.83,5.67,6.29,4.04,6.00,5.83,5.83,5.67,6.83,7.63,7.08,6.54,6.96,7.46,7.29,7.00,6.75,6.00,5.83,6.75,7.50,7.50,7.50,7.50,5.08
Greece,5.38,5.25,5.42,6.21,6.04,6.17,5.67,5.13,6.33,6.67,7.00,7.25,7.58,8.13,8.50,9.17,9.42,9.21,9.29,9.13,9.21,9.00,9.00,9.33,9.04,9.63,9.50,8.75,9.58,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,8.42
Guatemala,8.50,8.00,3.75,3.33,5.38,6.50,5.33,4.00,5.04,7.00,6.79,7.00,7.21,7.08,7.75,8.21,7.88,7.75,7.96,7.58,8.13,7.71,8.38,8.29,7.25,7.75,8.71,8.38,8.42,8.50,8.50,9.21,9.50,9.17,8.63,9.00,9.67,8.92,8.50
Guinea,,,,,,,,,,,,0.00,8.50,8.50,8.50,8.96,9.00,8.21,8.00,8.38,7.46,5.54,4.96,5.33,5.50,6.88,6.96,5.13,5.63,7.00,7.21,7.75,7.75,7.50,7.50,7.50,7.38,7.42,6.83
Guinea Bissau,,,,,,,,,,,,0.00,3.22,2.58,4.46,6.79,9.67,9.50,9.00,9.00,9.00,9.00,9.50,9.50,9.50,8.38,8.33,8.50,8.50,9.00,9.50,9.50,9.50,9.50,9.50,9.50,9.88,9.79,9.50
Guyana,5.00,5.00,5.00,4.96,4.75,4.00,3.00,1.42,1.63,5.33,7.00,6.21,7.50,7.42,8.50,8.29,7.67,7.92,8.50,8.50,8.50,8.50,8.04,8.29,8.00,8.42,8.50,8.50,8.54,8.71,9.00,9.75,9.63,9.67,9.50,9.25,9.67,9.38,8.21
Haiti,4.00,4.00,6.00,6.92,8.00,8.50,8.50,7.04,5.00,5.00,5.00,3.67,4.92,6.33,5.88,7.79,7.13,7.00,6.50,5.92,5.08,5.17,6.67,7.13,7.50,7.25,9.58,7.50,7.50,8.00,8.46,8.17,7.21,6.25,6.63,5.79,4.46,5.04,4.50
Honduras,7.13,8.08,8.50,8.50,8.50,8.38,6.33,5.33,5.08,5.75,6.08,6.00,4.96,4.00,6.00,6.25,6.92,7.33,7.83,8.00,8.00,7.75,7.92,8.29,7.50,7.25,8.04,8.38,8.00,8.29,8.29,8.04,8.46,8.71,8.54,8.50,8.88,8.79,8.29
Hong Kong,6.96,7.96,9.00,8.75,7.50,7.04,5.54,6.88,7.00,6.92,7.38,7.50,7.75,8.21,8.54,9.67,10.00,10.00,10.00,10.00,10.00,10.00,9.88,9.71,8.88,9.88,9.92,9.33,8.83,8.75,9.13,9.08,9.38,9.92,9.50,9.50,10.00,10.00,9.25
Hungary,,8.00,8.50,8.04,6.13,5.54,5.00,3.63,4.50,6.42,5.08,4.38,4.58,5.17,5.67,7.13,7.46,7.67,8.08,8.42,8.08,8.42,9.38,8.38,8.33,8.92,9.00,8.50,8.50,8.58,9.83,10.00,10.00,9.67,9.29,9.00,9.21,9.08,7.17
Iceland,4.00,4.50,3.50,6.25,4.50,5.08,5.13,8.00,8.00,8.75,9.00,9.04,9.33,9.75,9.83,9.92,8.50,8.50,9.08,8.50,8.71,9.00,9.00,8.54,8.96,6.71,7.79,8.00,8.21,8.50,8.79,9.25,9.83,9.71,9.50,9.13,9.50,9.46,8.13
India,6.46,7.83,8.50,7.63,6.58,6.79,6.50,6.67,6.50,7.00,7.13,7.00,7.25,7.33,7.83,6.96,8.25,8.08,8.50,8.50,8.63,8.50,8.50,8.08,8.00,8.25,7.42,7.29,7.75,7.50,7.50,7.96,8.21,8.67,8.58,8.96,8.67,8.50,8.29
Indonesia,5.50,7.00,7.50,6.13,7.46,7.54,8.00,7.67,7.50,7.83,7.63,7.50,7.71,8.21,3.75,2.83,8.92,7.54,7.50,7.50,7.71,7.92,6.50,7.63,7.75,8.25,8.50,8.04,8.42,8.33,8.00,8.21,8.25,8.50,8.54,9.13,9.29,8.79,9.13
Iran,5.42,6.00,6.00,5.08,4.33,3.17,3.50,3.50,4.42,4.00,5.42,4.25,3.38,5.33,5.33,5.00,5.33,5.25,5.67,6.33,6.17,5.88,5.75,5.58,5.04,5.17,6.46,4.75,4.67,3.83,4.33,5.46,6.67,6.88,6.92,3.92,3.79,3.38,3.25
Iraq,3.50,3.50,3.50,3.50,3.29,3.25,3.46,3.00,2.50,2.50,2.50,1.21,0.33,3.00,3.71,3.00,3.50,3.50,3.50,2.83,4.83,5.29,4.92,3.38,4.38,8.75,9.75,8.50,8.25,8.38,9.50,8.75,9.71,9.54,9.29,10.00,10.00,8.83,8.08
Ireland,8.08,8.00,8.00,8.92,9.00,8.88,8.50,8.50,8.71,8.75,9.04,9.00,9.38,10.00,9.58,9.83,8.71,8.46,8.50,8.50,9.54,9.50,9.50,9.00,8.88,9.83,10.00,9.75,9.50,9.88,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.88,8.83
Israel,0.00,0.00,1.67,4.08,5.25,5.54,5.00,5.25,5.04,7.00,7.17,7.04,7.04,7.04,8.38,7.96,9.42,9.29,9.42,8.92,10.00,9.71,9.38,9.75,9.29,9.50,9.33,9.00,9.38,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.17
Italy,6.88,7.50,7.63,8.46,8.17,8.50,8.00,8.00,8.00,8.50,8.50,8.54,8.54,9.63,9.67,9.88,9.58,9.50,9.58,9.50,9.50,9.50,9.50,9.83,9.79,10.00,10.00,9.63,9.42,9.67,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.38
Jamaica,5.79,4.00,4.17,6.33,8.00,8.00,5.92,4.00,3.25,4.67,5.58,4.67,4.38,5.79,6.38,7.92,8.08,8.00,8.00,7.46,6.63,6.96,6.92,7.83,6.71,7.00,7.00,7.08,7.83,7.88,7.50,8.42,8.46,8.83,8.50,8.75,8.92,8.50,7.75
Japan,9.50,9.25,10.00,10.00,9.38,9.63,9.00,9.00,9.29,9.54,10.00,10.00,10.00,10.00,9.79,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.71,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.83
Jordan,5.00,5.00,5.00,8.75,9.50,6.83,5.88,6.00,7.33,7.54,8.50,8.50,8.25,9.29,8.21,9.58,8.50,8.50,9.17,9.00,9.00,9.00,9.00,9.00,8.33,7.25,9.13,8.33,8.00,8.00,8.42,9.29,9.75,9.42,9.00,9.58,10.00,9.96,9.50
Kazakhstan,,,,,,,,,,,,,,,7.44,9.29,5.96,6.25,7.88,8.00,8.00,8.00,8.00,7.54,5.67,5.50,7.79,7.88,8.29,8.25,8.00,8.33,7.04,7.67,8.08,8.50,8.04,8.21,7.42
Kenya,5.33,7.50,6.50,8.17,8.50,8.00,6.96,6.00,5.96,4.17,4.29,6.08,7.08,6.42,8.13,9.79,8.58,8.04,8.71,8.58,7.96,7.00,7.67,7.92,6.75,6.25,7.88,7.67,6.83,8.25,8.08,8.00,8.00,7.50,8.33,8.25,8.50,8.50,8.25
"Korea, DPR",,,,,,,,,,,,,6.00,6.00,4.54,4.00,4.00,4.00,4.00,8.50,8.50,8.50,8.50,8.50,8.17,7.46,6.96,6.50,5.50,4.75,4.29,4.88,4.50,4.50,4.67,5.42,5.00,5.04,5.75
Kuwait,8.00,8.00,8.00,8.00,9.00,8.54,7.25,3.00,4.00,7.96,9.67,9.25,9.42,8.92,9.46,9.67,9.29,9.33,9.42,9.25,9.54,10.00,9.33,9.29,8.63,7.79,8.42,8.50,8.67,8.58,8.92,9.29,9.00,9.08,9.50,10.00,9.75,9.50,8.83
Latvia,,,,,,,,,,,,,,,8.39,9.50,9.08,9.21,9.00,9.58,9.75,9.00,9.00,8.00,7.38,9.04,10.00,10.00,9.42,9.50,9.50,9.92,10.00,10.00,9.17,9.25,9.88,9.92,9.50
Lebanon,4.00,4.00,4.00,1.25,0.08,0.00,0.25,2.67,3.17,1.67,0.25,5.96,6.00,6.00,6.00,6.00,6.50,7.00,8.33,9.00,7.96,6.50,6.50,8.50,8.50,8.83,9.42,8.50,8.50,8.17,8.00,9.54,10.00,10.00,9.92,9.00,6.38,5.13,0.42
Liberia,8.00,8.00,8.00,8.00,8.00,7.21,7.67,4.67,1.00,1.00,1.50,2.83,2.75,3.00,3.79,5.83,7.88,8.50,7.67,5.50,5.00,7.04,8.50,8.04,7.38,7.50,9.38,7.83,7.50,7.50,7.50,7.50,8.00,7.58,6.50,4.50,6.00,6.67,8.50
Libya,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.04,5.00,4.17,3.58,3.92,8.46,8.00,5.00,5.42,6.83,8.29,9.46,9.50,9.33,9.00,8.17,7.67,8.42,8.50,8.42,9.00,8.50,7.83,6.38,4.67,4.50,6.54,6.00,5.54,7.04
Lithuania,,,,,,,,,,,,,,,8.11,9.63,10.00,10.00,9.50,9.50,9.79,10.00,10.00,9.08,8.21,7.13,9.13,10.00,9.75,9.50,9.88,10.00,10.00,9.79,9.13,9.29,9.88,9.96,7.25
Luxembourg,,8.50,8.88,9.54,9.50,9.25,9.00,8.50,8.96,8.50,9.00,9.50,9.75,10.00,10.00,10.00,9.38,9.21,9.50,9.50,9.50,9.50,9.50,9.50,9.08,8.88,9.50,9.21,9.00,9.50,10.00,10.00,10.00,9.75,9.83,10.00,10.00,10.00,10.00
Madagascar,,5.88,6.50,6.04,5.33,4.00,4.25,7.00,7.00,5.92,6.13,5.08,4.00,7.33,8.29,8.21,6.96,8.25,8.08,7.50,7.50,7.50,6.00,7.50,7.83,8.00,7.75,7.50,7.50,8.17,9.25,8.38,8.00,8.00,8.00,8.00,8.38,8.46,8.00
Malawi,6.00,5.58,6.00,6.00,4.71,3.50,5.46,6.50,6.50,5.75,4.17,4.21,4.33,6.75,7.92,4.13,3.63,5.00,4.33,4.00,4.00,4.00,9.00,7.63,7.58,7.54,7.67,7.50,7.08,4.83,4.88,5.79,5.42,5.96,7.50,7.50,6.38,6.17,7.17
Malaysia,8.50,8.50,8.50,8.50,9.54,8.48,8.92,8.50,8.04,8.50,8.50,8.46,8.75,9.00,8.50,8.63,9.67,9.50,9.54,9.58,10.00,9.54,8.79,9.08,9.17,9.13,10.00,9.17,9.42,9.75,9.00,9.38,9.46,9.00,9.50,9.83,10.00,9.67,9.25
Mali,,,,,,,,,,,,,7.75,8.13,9.83,9.33,10.00,9.08,8.50,8.50,8.50,9.50,9.00,9.50,9.50,9.33,9.38,9.75,9.00,8.08,9.83,10.00,10.00,9.54,9.50,9.88,10.00,9.75,9.50
Malta,,,9.89,8.96,9.50,8.83,9.50,9.42,8.04,8.00,8.50,8.33,8.75,9.46,8.71,9.71,9.21,9.00,9.00,9.04,9.21,9.00,9.00,9.46,9.21,9.17,9.50,9.50,9.50,9.50,9.71,9.96,10.00,10.00,10.00,10.00,10.00,10.00,9.83
Mexico,2.67,2.88,2.00,0.88,0.08,4.00,4.92,5.67,6.33,6.83,7.54,4.46,3.83,4.50,5.92,5.38,6.71,7.92,8.50,8.50,8.67,8.54,8.96,8.92,8.50,8.38,8.50,8.75,8.83,9.00,8.96,8.92,9.17,8.79,8.50,8.58,9.04,8.75,8.25
Moldova,,,,,,,,,,,,,,,7.72,6.21,3.25,6.50,6.38,4.50,5.58,6.50,6.50,6.96,7.00,7.25,9.33,8.00,8.25,8.50,8.50,8.50,6.50,8.38,9.00,9.00,9.38,9.25,5.58
Mongolia,,,,,,,,,,,,,3.33,4.29,6.29,6.58,7.75,7.13,7.50,7.50,8.54,8.00,8.25,8.50,7.63,4.29,7.79,7.08,6.00,6.83,7.83,6.63,9.25,8.75,8.50,7.54,8.33,8.50,6.50
Morocco,7.50,6.67,7.00,7.13,8.79,8.50,8.50,8.13,7.67,8.17,8.13,8.00,8.42,9.58,9.38,9.75,9.58,9.25,9.50,9.46,9.50,9.50,9.50,9.50,9.25,9.42,9.92,9.33,10.00,8.79,9.75,10.00,9.71,9.75,9.83,9.92,10.00,10.00,8.75
Mozambique,,,,,,,,,,,,,3.00,3.54,8.42,10.00,8.88,8.08,8.00,8.00,7.79,7.83,8.00,8.46,8.33,8.00,7.96,7.33,7.00,7.46,8.42,8.88,8.25,6.75,7.38,8.00,8.54,8.50,7.92
Myanmar,8.00,8.00,8.00,6.96,4.00,4.75,5.00,4.50,3.71,3.42,1.13,3.75,5.17,4.46,3.42,3.25,6.63,7.00,6.50,3.21,2.88,3.71,3.79,3.50,3.71,5.79,7.08,7.75,8.54,8.00,8.00,7.67,7.50,7.88,8.00,8.00,8.00,8.38,6.50
Namibia,,,,,,,6.00,6.00,6.00,5.50,7.33,7.00,6.71,7.75,8.17,7.88,7.50,7.88,7.67,7.50,8.13,8.67,8.50,8.50,8.33,7.96,7.92,8.46,8.00,8.00,8.21,8.50,8.50,8.29,8.25,8.50,9.25,9.46,8.92
Netherlands,9.00,9.50,9.50,9.96,10.00,9.75,9.50,9.00,8.75,9.00,9.50,9.21,9.54,9.54,9.54,9.63,9.50,8.79,9.38,9.50,10.00,10.00,10.00,10.00,9.71,9.79,10.00,9.50,9.08,9.58,10.00,10.00,10.00,10.00,9.92,9.50,9.88,9.88,7.58
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,8.00,6.67,7.00,6.88,7.50,8.50,8.17,8.50,9.33,9.50,9.50,9.00,9.46,9.75,10.00,10.00,9.79,9.33,9.75,9.92,9.71,9.46,9.00,9.21,9.08,9.33,9.75,8.63,9.50,10.00,10.00,10.00,9.75,10.00,9.75,10.00,10.00,9.75,8.33
