Country,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Brunei,10.00,10.00,10.00,10.00,10.00,10.00,10.33,11.00,11.00,11.00,11.00,11.00,11.00,9.75,7.58,7.25,8.00,10.63,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.25,10.92,9.50,9.50,9.17,9.50,9.50,9.04,9.42,9.50
Bulgaria,8.83,8.67,6.17,6.00,6.42,6.00,4.33,3.92,4.00,4.00,4.42,5.58,5.75,6.67,10.00,10.00,10.00,11.04,11.25,11.50,11.50,11.50,11.50,11.50,11.50,10.58,10.17,9.42,8.08,9.00,8.50,9.75,10.50,10.50,10.50,10.25,8.92,9.50,7.92
Burkina Faso,,4.00,4.00,4.00,4.33,5.00,4.50,4.75,6.00,6.00,5.08,5.08,6.08,7.83,9.00,8.17,8.00,8.75,9.00,9.00,9.00,9.00,9.33,9.50,9.50,9.50,9.50,7.92,7.33,7.00,7.38,7.38,7.50,7.00,7.38,7.71,7.21,7.00,6.63
Cameroon,6.42,6.75,6.58,6.00,6.00,6.42,7.00,7.00,6.50,5.00,4.17,3.00,3.00,5.08,8.00,8.00,8.00,7.63,7.00,6.50,6.88,8.00,8.21,8.83,9.00,9.00,9.00,8.08,7.50,7.83,8.00,8.00,8.00,7.50,7.00,7.00,7.33,7.50,7.21
Canada,9.83,8.67,7.08,7.00,7.08,8.67,8.75,7.08,6.75,6.00,6.00,6.00,6.00,7.58,9.00,9.00,10.00,11.50,12.00,12.00,12.00,12.00,12.00,12.00,11.50,11.50,11.42,11.83,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.92,12.00,12.00
Chile,2.67,3.00,3.17,5.25,7.00,7.17,7.42,7.58,8.00,8.00,7.00,7.00,7.83,9.83,10.50,8.08,8.50,10.33,10.50,11.00,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.33,10.50,10.50,10.50,10.08,10.25,10.42,8.04,8.46,8.67
China,8.57,7.67,6.17,6.00,6.00,5.08,5.00,5.33,6.83,6.50,5.75,5.33,7.50,7.58,6.17,6.25,8.42,8.33,7.50,7.50,7.42,7.21,7.29,7.08,7.00,7.00,6.50,6.58,7.08,7.50,6.25,6.00,6.00,7.21,7.75,7.83,7.50,7.29,7.00
Colombia,7.83,6.25,5.75,6.00,5.33,5.00,5.50,7.00,7.17,6.00,6.00,6.00,6.00,5.67,5.58,3.00,3.00,7.88,9.42,8.96,9.08,8.67,8.50,8.50,8.50,8.50,8.50,8.46,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.46,8.75,8.67,7.83
Congo,,4.00,4.17,5.00,5.00,5.00,5.00,4.67,4.00,4.00,4.58,5.00,5.00,5.00,4.00,4.50,6.00,7.96,8.50,8.04,7.50,7.75,8.63,9.00,9.00,8.83,8.50,8.50,8.50,8.50,8.50,8.50,7.58,6.83,6.42,7.33,7.38,6.75,7.50
"Congo, DR",3.58,4.75,5.75,6.00,5.33,5.00,5.42,4.75,2.00,2.00,2.00,2.67,3.00,3.83,3.67,1.00,1.00,4.67,5.17,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.21,6.50,6.04,6.00,6.00,6.33,6.42,7.00
Costa Rica,5.50,5.00,4.50,4.67,5.00,5.00,5.92,7.00,7.17,7.00,6.75,6.00,6.00,7.67,10.00,10.00,10.00,10.25,8.67,8.54,8.96,8.50,8.33,8.00,8.00,8.00,8.25,8.29,8.00,8.00,8.00,8.46,8.21,7.79,7.92,9.00,8.50,8.38,8.42
Cote d'Ivoire,6.33,7.00,6.67,6.50,5.67,6.42,5.33,6.83,6.25,6.00,5.00,5.00,5.00,7.25,9.00,8.83,2.00,6.00,6.75,6.00,5.75,5.00,5.00,5.00,5.00,5.00,5.00,6.00,7.83,7.67,7.92,8.00,7.88,7.50,7.50,8.00,7.42,7.67,7.54
Croatia,,,,,,,,,,,,,,,,6.92,6.75,8.50,9.00,9.00,9.13,9.50,9.50,9.50,9.50,9.46,9.50,9.38,9.21,8.21,8.00,8.00,7.50,7.00,8.00,9.38,9.38,10.00,10.00
Cuba,,5.75,4.92,4.00,4.00,4.00,4.00,3.33,3.00,3.00,3.00,4.58,6.50,6.58,6.00,6.00,6.00,5.46,5.00,4.08,3.88,3.50,3.50,3.50,3.50,3.50,3.46,3.29,3.50,4.08,5.75,6.25,6.75,6.50,6.33,6.50,6.50,6.50,6.71
Cyprus,,9.00,9.00,9.00,9.00,9.00,8.58,8.00,9.00,7.92,7.00,7.00,7.33,8.33,9.67,9.00,8.67,11.00,12.00,12.00,12.00,12.00,12.00,12.00,11.88,11.50,11.50,10.33,7.92,6.25,8.38,10.50,10.50,9.92,8.67,9.88,9.54,8.75,8.29
Czech Republic,,,,,,,,,,4.00,5.17,6.08,7.08,8.17,9.00,8.50,8.00,10.04,11.50,12.00,12.00,11.50,11.50,11.50,11.50,11.50,11.50,11.38,8.96,8.00,8.00,8.00,8.46,9.29,10.50,10.50,10.83,11.50,11.17
Czechoslovakia,7.43,8.00,7.25,6.83,6.00,5.92,5.00,5.00,4.50,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Denmark,8.75,8.50,7.92,7.42,7.00,7.00,7.00,7.75,6.67,5.92,5.67,6.25,7.00,7.50,8.00,8.00,9.42,11.29,11.54,11.50,11.50,11.50,11.50,11.50,11.50,11.00,11.00,10.92,9.25,7.96,7.50,8.75,8.04,8.63,9.00,8.46,9.33,10.50,10.67
Dominican Republic,4.33,4.00,4.00,3.75,4.00,4.00,4.75,5.00,5.00,5.00,5.00,5.92,6.00,8.08,11.00,11.00,11.00,9.04,8.54,8.42,7.96,9.04,9.50,9.50,9.50,9.50,9.50,9.50,9.25,9.00,9.00,9.42,9.50,9.50,9.42,9.58,9.50,9.63,10.00
East Germany,9.00,8.17,7.58,7.00,7.00,6.50,4.11,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Ecuador,4.83,4.00,4.00,4.25,5.08,5.00,5.58,5.83,5.50,6.00,5.00,4.92,4.00,5.75,7.17,6.25,3.50,6.92,6.75,6.00,5.71,5.50,4.54,4.00,3.75,3.50,3.25,3.04,5.50,5.88,6.75,6.29,6.25,6.33,6.04,8.00,6.96,7.46,7.63
Egypt,6.25,5.67,4.08,4.00,3.83,2.33,2.42,4.17,6.33,7.00,7.00,7.00,7.00,7.83,9.00,9.58,10.00,8.96,7.00,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.08,6.00,6.00,6.04,6.88,7.00,7.79,8.00,8.08,8.54,8.88,7.88
El Salvador,4.75,4.00,4.00,3.17,3.00,3.00,3.00,3.00,4.33,5.00,5.25,6.00,6.00,7.67,10.00,10.00,9.25,9.79,5.79,6.00,7.71,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,7.71,7.25,6.63,7.54,7.54,7.58,7.08,6.46
Estonia,,,,,,,,,,,,,,,,9.00,9.00,9.96,10.00,10.00,10.00,10.00,10.46,10.50,10.50,10.50,10.50,10.42,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.42,9.50,9.17
Ethiopia,,1.08,1.00,1.83,2.58,4.00,3.58,3.42,2.00,2.00,2.00,3.25,5.33,8.25,10.00,10.00,10.00,6.75,7.00,7.00,7.00,7.00,7.00,7.00,7.00,6.54,6.08,6.50,6.50,6.50,6.50,7.08,7.33,7.00,7.00,7.88,7.63,6.83,7.13
Finland,10.33,10.00,9.58,9.83,8.50,8.00,7.75,6.08,5.33,5.00,5.08,6.50,6.25,8.08,10.00,10.00,9.17,11.17,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.71,10.42,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.83,11.50,11.17
France,6.67,8.25,8.17,8.00,8.00,8.00,8.33,7.42,6.67,5.33,5.17,6.50,6.92,8.33,9.08,9.00,9.67,10.83,12.00,12.00,12.00,12.00,12.00,12.00,11.83,11.00,11.00,10.42,7.79,7.50,7.50,8.75,9.00,8.83,9.00,10.63,11.42,11.50,11.08
Gabon,7.08,7.00,6.50,5.17,5.42,5.25,5.42,5.00,5.00,5.00,4.08,4.00,4.00,6.08,9.00,9.00,9.00,8.25,8.00,7.50,7.58,8.08,9.00,9.00,8.38,8.00,8.17,7.75,7.50,7.25,7.13,7.50,7.50,7.50,7.08,7.00,7.58,7.42,7.83
Gambia,,,6.00,6.00,6.50,5.58,5.50,6.67,7.00,6.00,6.00,2.33,2.83,6.67,9.00,9.00,9.00,8.63,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.25,8.00,8.00,8.00,7.50,7.50,7.50,7.96,8.08,8.00,7.50,7.50,8.50
Germany,,,,,,,,7.58,6.33,4.58,4.75,6.25,6.58,7.83,9.00,9.00,9.58,11.04,12.00,12.00,12.00,12.00,12.00,12.00,11.88,11.50,11.50,11.25,10.92,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.33,12.00,11.83
Ghana,2.25,4.08,5.33,5.00,6.17,7.00,7.00,7.00,7.00,7.00,6.75,5.50,5.00,6.67,9.00,9.00,9.00,7.71,6.83,7.00,7.42,8.33,8.50,8.50,8.50,8.33,7.38,7.33,7.50,7.50,7.50,7.67,8.21,7.71,8.00,7.92,7.67,7.83,6.75
Greece,5.00,4.58,4.00,5.33,6.00,5.67,3.92,3.00,3.50,4.50,5.17,6.17,6.00,7.67,10.00,10.00,10.00,10.71,10.96,11.00,10.83,10.33,10.50,10.50,10.50,10.50,7.46,7.00,6.54,7.21,7.00,7.38,8.63,8.96,10.00,10.50,10.63,10.25,9.54
Guatemala,5.50,3.50,3.00,3.25,4.50,5.00,4.83,4.92,5.83,5.42,5.00,6.33,7.00,7.42,8.00,8.00,8.00,10.04,11.00,11.00,10.29,10.00,10.00,9.54,9.50,9.50,9.50,9.50,9.21,9.50,9.50,9.50,9.50,9.00,9.00,9.00,8.83,9.00,9.00
Guinea,3.13,4.00,4.58,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.33,6.83,8.00,8.00,8.00,7.33,6.21,6.33,6.00,5.29,5.00,4.63,4.33,4.00,4.00,5.00,5.00,5.00,5.00,5.46,7.00,7.04,7.50,7.50,7.50,7.17,6.13
Guinea-Bissau,,,4.58,4.00,4.58,5.33,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.42,6.00,5.00,5.00,6.63,7.00,7.00,7.67,7.71,7.50,7.50,7.50,7.13,7.00,7.00,6.00,5.50,5.50,5.50,5.67,5.75,6.50,6.50,6.50,6.58,7.08
Guyana,4.00,4.00,4.00,4.00,4.33,5.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,7.25,9.00,8.17,8.00,8.13,7.67,7.17,6.92,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.92,7.50,7.29,7.50,7.33,7.92,8.50
Haiti,4.00,4.00,3.58,2.75,1.00,1.00,1.00,1.67,1.00,1.00,1.17,2.67,3.25,4.58,4.25,4.00,4.00,6.17,5.46,5.00,4.50,4.75,4.50,4.50,4.50,4.50,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.42,5.00,5.00,5.04,5.00,5.00
Honduras,5.42,5.00,5.00,5.00,4.75,5.00,5.50,6.00,6.00,6.00,5.75,5.00,5.00,7.08,9.83,8.00,8.00,8.58,8.08,8.00,8.08,7.50,7.25,6.50,6.50,6.50,6.50,6.50,6.50,6.83,7.00,7.04,7.50,7.50,7.71,7.96,7.63,8.00,8.00
Hong Kong,6.25,7.00,7.50,7.83,7.00,6.00,3.00,4.58,6.83,7.00,7.00,6.25,6.67,8.08,7.08,7.25,8.00,10.63,11.50,11.63,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.88,12.00,12.00,12.00,12.00,12.00,11.96,12.00,10.54,9.75,9.50
Hungary,9.00,7.92,6.00,5.92,5.67,6.67,5.67,4.42,4.58,5.00,5.00,5.58,6.92,8.25,10.00,10.00,9.17,10.75,11.75,12.00,12.00,11.58,11.50,11.42,11.00,10.83,9.38,9.42,7.50,7.50,8.13,8.92,9.92,9.67,10.29,10.46,10.42,10.50,10.25
Iceland,8.25,7.00,7.00,7.00,7.00,6.08,5.75,5.00,5.00,4.42,4.00,5.08,6.67,7.42,8.00,8.00,8.08,10.25,11.00,11.00,11.00,11.00,10.54,10.00,8.75,7.04,7.08,8.38,9.00,9.00,9.50,9.50,9.50,10.17,10.00,10.00,9.88,10.00,10.00
India,6.50,7.00,7.00,7.00,7.00,5.92,4.83,4.08,5.00,5.00,5.50,6.00,6.00,7.17,5.92,5.00,5.00,7.67,7.96,8.17,9.17,9.33,8.92,8.50,8.50,8.50,8.50,8.50,7.71,7.50,7.50,8.08,8.67,8.38,8.04,8.67,8.63,9.00,8.67
Indonesia,6.50,6.83,5.08,5.00,5.00,6.17,8.33,8.92,7.08,7.00,6.33,6.00,7.42,7.75,4.00,4.83,5.00,5.13,4.50,5.50,6.21,6.75,9.13,9.00,9.00,9.00,8.88,7.54,7.33,7.50,8.50,7.42,7.71,9.00,8.29,8.88,8.79,9.00,8.67
Iran,5.00,5.00,5.00,5.00,4.83,3.33,4.17,6.67,5.67,5.00,5.00,5.00,5.25,6.25,5.00,5.00,5.00,6.21,5.58,6.00,6.00,6.13,6.50,6.50,6.42,5.58,4.88,4.50,4.50,4.50,5.50,6.25,7.50,7.79,7.50,7.00,7.00,6.83,6.50
Iraq,3.42,5.25,7.00,6.58,5.17,4.00,3.33,2.00,1.08,2.00,2.25,3.42,4.83,4.58,4.00,4.00,4.00,4.04,3.00,5.88,7.33,7.33,7.50,7.50,7.50,7.50,7.71,8.17,8.33,7.50,6.92,6.50,7.25,7.50,7.63,8.00,7.33,7.38,8.00
Ireland,8.33,8.00,8.00,8.00,8.00,7.92,6.75,6.58,5.75,5.00,5.92,6.67,7.83,9.83,10.83,10.00,8.00,10.75,12.00,12.00,12.00,12.00,12.00,12.00,11.92,10.67,9.92,9.08,7.50,7.58,9.21,11.50,12.00,12.00,12.00,12.00,11.75,12.00,11.67
Israel,5.50,5.17,6.17,6.75,5.83,4.00,4.00,4.67,7.00,7.00,7.00,7.00,6.00,7.25,9.00,7.42,7.00,9.29,9.33,9.08,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.46,9.88,10.00,10.00
Italy,8.50,7.75,7.67,8.50,7.42,8.00,7.50,5.08,4.75,4.00,4.92,5.33,6.67,8.25,9.00,8.33,8.17,10.92,12.00,12.00,12.00,12.00,12.00,11.71,11.50,11.50,11.17,9.88,7.50,7.50,8.38,9.25,9.75,9.50,10.13,11.29,9.21,9.50,9.46
Jamaica,4.33,3.75,3.00,4.17,6.00,6.00,6.08,7.92,7.92,6.25,6.00,6.00,6.00,7.67,9.83,9.00,9.00,9.67,9.38,9.50,9.42,9.04,9.50,9.50,9.50,9.50,9.50,9.50,8.92,6.96,8.04,9.00,9.00,9.00,8.83,8.29,7.79,8.63,9.00
Japan,11.00,10.67,10.00,9.00,10.00,10.00,8.83,6.67,5.25,5.00,5.42,6.00,6.58,8.17,6.17,6.08,7.17,10.79,11.54,11.67,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.00,11.46,11.50,11.50,11.50,11.04,11.00,11.00,11.00,11.00,11.00
Jordan,8.00,6.58,6.00,5.83,3.92,2.00,2.00,1.25,5.08,6.00,6.00,6.00,6.33,8.25,10.00,10.00,10.00,9.63,9.50,9.50,9.50,9.83,10.00,10.00,10.00,10.00,10.00,10.00,8.88,8.79,9.00,9.00,8.50,8.00,7.63,7.50,8.13,8.00,7.88
Kazakhstan,,,,,,,,,,,,,,,,9.00,10.50,8.29,7.63,7.50,7.50,8.17,8.50,8.50,9.63,8.42,7.58,7.50,7.50,7.50,7.63,6.54,6.50,7.33,8.00,8.46,8.50,8.50,7.33
Kenya,5.50,6.75,7.00,6.67,6.50,6.67,6.50,5.42,6.42,5.50,5.00,5.00,5.00,6.17,7.00,6.58,6.33,8.50,9.00,9.42,9.50,9.50,9.50,9.50,9.50,9.50,9.50,8.08,7.00,7.50,7.50,8.42,8.00,8.17,8.38,8.50,7.29,7.33,6.58
"Korea, DPR",,6.00,6.00,6.00,5.17,5.00,4.08,3.75,3.00,3.00,3.00,3.00,3.50,5.00,7.00,7.00,7.00,6.25,5.50,5.50,5.50,5.50,5.79,6.00,6.00,5.83,4.00,4.00,4.00,4.00,4.08,4.50,4.50,4.50,4.50,4.50,4.92,5.50,5.50
Kuwait,8.00,8.00,8.00,8.00,8.33,7.75,6.25,1.83,7.00,7.00,7.00,6.92,7.67,6.33,4.00,4.83,5.00,9.50,11.00,11.00,11.42,11.50,11.50,11.50,11.50,10.75,10.50,10.00,8.58,8.50,8.54,9.00,9.00,9.00,9.33,9.75,9.75,9.17,9.42
Latvia,,,,,,,,,,,,,,,,7.00,7.00,9.63,10.75,11.00,11.00,11.00,11.00,11.00,10.83,9.71,9.33,9.79,8.83,9.00,10.00,10.00,10.00,10.00,9.29,10.13,10.33,10.42,10.50
Lebanon,3.83,3.00,3.00,2.83,2.00,1.25,1.08,2.00,4.00,4.00,5.08,6.00,6.17,7.00,6.33,6.67,7.00,8.88,9.00,9.00,9.50,8.67,8.50,8.50,8.50,8.50,8.50,8.38,7.17,7.00,7.00,7.92,8.04,8.50,8.08,7.42,6.58,6.33,6.50
Liberia,5.58,4.00,2.67,2.00,2.17,2.00,1.58,0.50,0.00,0.00,1.00,1.00,1.08,2.42,3.00,3.00,3.00,5.25,4.63,2.67,5.00,5.00,5.08,5.00,5.46,5.88,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.04,6.38,6.50,7.33,7.50,7.50
Libya,4.67,5.00,5.00,5.00,4.83,4.00,4.33,6.33,6.67,6.00,6.00,6.00,6.00,5.58,5.00,6.42,8.75,8.04,8.50,9.00,9.50,9.50,9.92,10.00,10.00,9.42,9.00,7.63,7.50,6.88,6.25,6.50,6.21,6.75,7.38,6.71,6.50,6.50,6.25
Lithuania,,,,,,,,,,,,,,,,7.00,7.00,9.42,10.75,11.00,11.00,11.00,11.00,11.00,11.00,11.00,9.63,9.46,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.58,9.88,10.50,10.50
Luxembourg,,9.00,9.00,9.00,9.58,10.00,10.00,10.00,10.00,9.33,9.00,9.00,9.50,9.17,8.33,9.00,9.58,11.50,12.00,12.00,12.00,12.00,12.00,12.00,11.75,11.00,11.00,11.00,10.83,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.04,11.50,11.50
Madagascar,,4.00,4.58,5.00,5.58,6.75,7.00,7.00,5.00,5.00,5.00,5.00,4.50,5.83,7.50,7.00,7.00,8.50,8.17,8.00,8.00,8.00,8.00,7.75,7.50,6.83,6.50,6.50,6.63,6.58,6.71,7.00,7.21,7.50,7.50,7.92,7.17,7.00,7.00
Malawi,6.00,5.67,5.42,5.00,4.75,6.42,7.00,7.00,6.00,5.00,5.00,5.00,5.00,7.08,10.00,10.00,10.00,8.88,8.04,8.00,8.00,8.00,8.17,8.50,8.50,8.42,7.50,6.63,6.00,6.00,6.00,6.00,6.25,6.96,7.50,7.50,7.00,6.21,6.13
Malaysia,7.50,7.42,6.00,5.08,5.00,5.00,7.33,9.42,8.25,7.25,7.00,7.00,7.17,8.08,6.50,6.83,7.17,8.42,8.13,8.58,9.00,9.00,9.00,9.33,9.50,9.50,9.29,9.50,9.50,9.50,9.50,8.21,8.00,8.00,8.08,8.50,8.33,8.04,8.50
Mali,3.00,3.00,3.00,3.00,3.50,4.00,5.58,6.00,6.00,6.00,5.08,5.00,5.00,6.25,8.00,8.00,8.00,8.00,7.54,7.50,7.50,7.50,7.50,8.00,7.17,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.21,7.50,7.50,7.50,7.50,7.21
Malta,,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,8.25,10.00,9.58,9.00,10.38,11.00,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.50,11.33,9.21,9.00,9.00,9.63,10.50,10.50,10.50,9.25,9.00,9.50,8.96
Mexico,6.08,6.50,4.42,4.75,6.17,7.08,8.00,8.00,7.42,7.00,7.00,4.58,5.75,7.58,8.17,9.00,9.00,10.46,11.25,11.50,11.50,10.83,10.50,10.50,9.75,9.50,9.50,9.50,9.50,10.00,9.50,7.58,7.42,7.21,7.38,7.50,7.50,7.50,7.38
Moldova,,,,,,,,,,,,,,,,5.00,3.83,6.38,7.00,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.50,6.79,6.17,6.00,6.58,7.46,7.58,7.83,8.21,7.79
Mongolia,,,5.00,4.67,4.83,5.00,5.00,6.50,4.83,4.00,4.00,4.00,5.25,7.25,7.42,7.00,7.00,8.13,8.00,8.00,8.00,8.00,8.17,7.96,7.29,7.13,6.67,6.50,6.67,6.75,6.08,7.71,6.42,7.33,7.75,8.50,7.54,6.63,6.83
Morocco,6.00,4.17,3.00,3.08,5.00,7.33,7.00,6.58,7.33,7.00,6.08,5.67,5.00,6.75,9.00,9.00,9.00,9.21,8.83,9.00,9.00,9.00,9.46,9.50,9.50,9.50,9.25,9.00,9.00,9.00,8.83,8.00,8.00,7.75,7.46,7.54,7.29,7.63,7.29
Mozambique,,4.25,4.00,4.33,5.08,6.50,7.00,6.33,4.25,2.00,2.00,3.00,3.00,4.42,6.00,6.00,7.50,8.38,8.50,8.50,8.50,8.50,8.92,9.00,9.00,9.00,8.79,8.25,8.00,8.00,7.83,8.21,6.29,6.00,6.25,6.00,6.08,6.29,6.83
Myanmar,4.17,5.00,4.25,3.75,2.25,0.58,0.00,0.00,1.42,2.00,3.08,4.42,6.25,5.50,4.42,4.00,4.00,4.83,3.96,3.58,2.92,2.50,2.50,2.50,2.50,2.50,2.50,2.58,4.00,6.00,5.71,6.58,7.58,8.00,8.00,8.00,8.00,6.79,6.50
Namibia,,,,,,,7.00,7.00,6.58,6.00,6.00,4.17,5.17,7.67,9.25,9.00,9.00,9.38,9.75,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,8.08,7.00,7.00,7.00,7.00,7.46,7.50,7.50,7.50,7.50,7.50,8.00
